movie_id,title,dbpedia_uri,wikidata_id,directors,actors,genres,awards,runtime,budget,box_office,country
1299,Penny Serenade (1941),http://dbpedia.org/resource/Penny_Serenade,Q3708160,"[{""uri"": ""http://www.wikidata.org/entity/Q3708162"", ""name"": ""Director B of Q3708160""}, {""uri"": ""http://dbpedia.org/resource/Director2_Penny Serenade"", ""name"": ""Director 2 of Penny Serenade""}, {""uri"": ""http://dbpedia.org/resource/Director1_Penny Serenade"", ""name"": ""Director 1 of Penny Serenade""}, {""uri"": ""http://www.wikidata.org/entity/Q3708161"", ""name"": ""Director A of Q3708160""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Penny Serenade"", ""name"": ""Actor 3 in Penny Serenade""}, {""uri"": ""http://www.wikidata.org/entity/Q3708164"", ""name"": ""Actor B in Q3708160""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Penny Serenade"", ""name"": ""Actor 1 in Penny Serenade""}, {""uri"": ""http://www.wikidata.org/entity/Q3708165"", ""name"": ""Actor C in Q3708160""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Penny Serenade"", ""name"": ""Actor 2 in Penny Serenade""}, {""uri"": ""http://www.wikidata.org/entity/Q3708163"", ""name"": ""Actor A in Q3708160""}]","[""http://dbpedia.org/resource/Genre1_Penny Serenade"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Penny Serenade""]","[{""uri"": ""http://www.wikidata.org/entity/Q3708168"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3708169"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1300,'Til There Was You (1997),http://dbpedia.org/resource/'Til_There_Was_You,Q888424,"[{""uri"": ""http://www.wikidata.org/entity/Q888426"", ""name"": ""Director B of Q888424""}, {""uri"": ""http://www.wikidata.org/entity/Q888425"", ""name"": ""Director A of Q888424""}, {""uri"": ""http://dbpedia.org/resource/Director2_'Til There Was You"", ""name"": ""Director 2 of 'Til There Was You""}, {""uri"": ""http://dbpedia.org/resource/Director1_'Til There Was You"", ""name"": ""Director 1 of 'Til There Was You""}]","[{""uri"": ""http://www.wikidata.org/entity/Q888428"", ""name"": ""Actor B in Q888424""}, {""uri"": ""http://dbpedia.org/resource/Actor2_'Til There Was You"", ""name"": ""Actor 2 in 'Til There Was You""}, {""uri"": ""http://dbpedia.org/resource/Actor3_'Til There Was You"", ""name"": ""Actor 3 in 'Til There Was You""}, {""uri"": ""http://dbpedia.org/resource/Actor1_'Til There Was You"", ""name"": ""Actor 1 in 'Til There Was You""}, {""uri"": ""http://www.wikidata.org/entity/Q888427"", ""name"": ""Actor A in Q888424""}, {""uri"": ""http://www.wikidata.org/entity/Q888429"", ""name"": ""Actor C in Q888424""}]","[""http://dbpedia.org/resource/Genre1_'Til There Was You"", ""http://dbpedia.org/resource/Genre2_'Til There Was You"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q888432"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q888433"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1301,Stripes (1981),http://dbpedia.org/resource/Stripes,Q9237321,"[{""uri"": ""http://dbpedia.org/resource/Director2_Stripes"", ""name"": ""Director 2 of Stripes""}, {""uri"": ""http://www.wikidata.org/entity/Q9237322"", ""name"": ""Director A of Q9237321""}, {""uri"": ""http://www.wikidata.org/entity/Q9237323"", ""name"": ""Director B of Q9237321""}, {""uri"": ""http://dbpedia.org/resource/Director1_Stripes"", ""name"": ""Director 1 of Stripes""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Stripes"", ""name"": ""Actor 1 in Stripes""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Stripes"", ""name"": ""Actor 2 in Stripes""}, {""uri"": ""http://www.wikidata.org/entity/Q9237325"", ""name"": ""Actor B in Q9237321""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Stripes"", ""name"": ""Actor 3 in Stripes""}, {""uri"": ""http://www.wikidata.org/entity/Q9237324"", ""name"": ""Actor A in Q9237321""}, {""uri"": ""http://www.wikidata.org/entity/Q9237326"", ""name"": ""Actor C in Q9237321""}]","[""http://dbpedia.org/resource/Genre2_Stripes"", ""Action"", ""http://dbpedia.org/resource/Genre1_Stripes"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q9237329"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9237330"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1302,Late Bloomers (1996),http://dbpedia.org/resource/Late_Bloomers,Q532906,"[{""uri"": ""http://www.wikidata.org/entity/Q532907"", ""name"": ""Director A of Q532906""}, {""uri"": ""http://dbpedia.org/resource/Director1_Late Bloomers"", ""name"": ""Director 1 of Late Bloomers""}, {""uri"": ""http://dbpedia.org/resource/Director2_Late Bloomers"", ""name"": ""Director 2 of Late Bloomers""}, {""uri"": ""http://www.wikidata.org/entity/Q532908"", ""name"": ""Director B of Q532906""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Late Bloomers"", ""name"": ""Actor 2 in Late Bloomers""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Late Bloomers"", ""name"": ""Actor 3 in Late Bloomers""}, {""uri"": ""http://www.wikidata.org/entity/Q532911"", ""name"": ""Actor C in Q532906""}, {""uri"": ""http://www.wikidata.org/entity/Q532910"", ""name"": ""Actor B in Q532906""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Late Bloomers"", ""name"": ""Actor 1 in Late Bloomers""}, {""uri"": ""http://www.wikidata.org/entity/Q532909"", ""name"": ""Actor A in Q532906""}]","[""Drama"", ""Action"", ""http://dbpedia.org/resource/Genre1_Late Bloomers"", ""http://dbpedia.org/resource/Genre2_Late Bloomers""]","[{""uri"": ""http://www.wikidata.org/entity/Q532914"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q532915"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1303,"Getaway, The (1994)","http://dbpedia.org/resource/Getaway,_The",Q2771013,"[{""uri"": ""http://www.wikidata.org/entity/Q2771014"", ""name"": ""Director A of Q2771013""}, {""uri"": ""http://www.wikidata.org/entity/Q2771015"", ""name"": ""Director B of Q2771013""}, {""uri"": ""http://dbpedia.org/resource/Director1_Getaway, The"", ""name"": ""Director 1 of Getaway, The""}, {""uri"": ""http://dbpedia.org/resource/Director2_Getaway, The"", ""name"": ""Director 2 of Getaway, The""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2771018"", ""name"": ""Actor C in Q2771013""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Getaway, The"", ""name"": ""Actor 1 in Getaway, The""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Getaway, The"", ""name"": ""Actor 3 in Getaway, The""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Getaway, The"", ""name"": ""Actor 2 in Getaway, The""}, {""uri"": ""http://www.wikidata.org/entity/Q2771017"", ""name"": ""Actor B in Q2771013""}, {""uri"": ""http://www.wikidata.org/entity/Q2771016"", ""name"": ""Actor A in Q2771013""}]","[""http://dbpedia.org/resource/Genre2_Getaway, The"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_Getaway, The""]","[{""uri"": ""http://www.wikidata.org/entity/Q2771021"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2771022"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1304,New York Cop (1996),http://dbpedia.org/resource/New_York_Cop,Q988598,"[{""uri"": ""http://www.wikidata.org/entity/Q988600"", ""name"": ""Director B of Q988598""}, {""uri"": ""http://dbpedia.org/resource/Director2_New York Cop"", ""name"": ""Director 2 of New York Cop""}, {""uri"": ""http://dbpedia.org/resource/Director1_New York Cop"", ""name"": ""Director 1 of New York Cop""}, {""uri"": ""http://www.wikidata.org/entity/Q988599"", ""name"": ""Director A of Q988598""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_New York Cop"", ""name"": ""Actor 1 in New York Cop""}, {""uri"": ""http://www.wikidata.org/entity/Q988601"", ""name"": ""Actor A in Q988598""}, {""uri"": ""http://dbpedia.org/resource/Actor3_New York Cop"", ""name"": ""Actor 3 in New York Cop""}, {""uri"": ""http://dbpedia.org/resource/Actor2_New York Cop"", ""name"": ""Actor 2 in New York Cop""}, {""uri"": ""http://www.wikidata.org/entity/Q988602"", ""name"": ""Actor B in Q988598""}, {""uri"": ""http://www.wikidata.org/entity/Q988603"", ""name"": ""Actor C in Q988598""}]","[""http://dbpedia.org/resource/Genre1_New York Cop"", ""http://dbpedia.org/resource/Genre2_New York Cop"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q988606"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q988607"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1305,National Lampoon's Senior Trip (1995),http://dbpedia.org/resource/National_Lampoon's_Senior_Trip,Q3906848,"[{""uri"": ""http://www.wikidata.org/entity/Q3906850"", ""name"": ""Director B of Q3906848""}, {""uri"": ""http://dbpedia.org/resource/Director1_National Lampoon's Senior Trip"", ""name"": ""Director 1 of National Lampoon's Senior Trip""}, {""uri"": ""http://www.wikidata.org/entity/Q3906849"", ""name"": ""Director A of Q3906848""}, {""uri"": ""http://dbpedia.org/resource/Director2_National Lampoon's Senior Trip"", ""name"": ""Director 2 of National Lampoon's Senior Trip""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_National Lampoon's Senior Trip"", ""name"": ""Actor 1 in National Lampoon's Senior Trip""}, {""uri"": ""http://www.wikidata.org/entity/Q3906853"", ""name"": ""Actor C in Q3906848""}, {""uri"": ""http://dbpedia.org/resource/Actor2_National Lampoon's Senior Trip"", ""name"": ""Actor 2 in National Lampoon's Senior Trip""}, {""uri"": ""http://dbpedia.org/resource/Actor3_National Lampoon's Senior Trip"", ""name"": ""Actor 3 in National Lampoon's Senior Trip""}, {""uri"": ""http://www.wikidata.org/entity/Q3906851"", ""name"": ""Actor A in Q3906848""}, {""uri"": ""http://www.wikidata.org/entity/Q3906852"", ""name"": ""Actor B in Q3906848""}]","[""http://dbpedia.org/resource/Genre1_National Lampoon's Senior Trip"", ""http://dbpedia.org/resource/Genre2_National Lampoon's Senior Trip"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q3906856"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3906857"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1306,Delta of Venus (1994),http://dbpedia.org/resource/Delta_of_Venus,Q2700138,"[{""uri"": ""http://dbpedia.org/resource/Director2_Delta of Venus"", ""name"": ""Director 2 of Delta of Venus""}, {""uri"": ""http://dbpedia.org/resource/Director1_Delta of Venus"", ""name"": ""Director 1 of Delta of Venus""}, {""uri"": ""http://www.wikidata.org/entity/Q2700140"", ""name"": ""Director B of Q2700138""}, {""uri"": ""http://www.wikidata.org/entity/Q2700139"", ""name"": ""Director A of Q2700138""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2700141"", ""name"": ""Actor A in Q2700138""}, {""uri"": ""http://www.wikidata.org/entity/Q2700142"", ""name"": ""Actor B in Q2700138""}, {""uri"": ""http://www.wikidata.org/entity/Q2700143"", ""name"": ""Actor C in Q2700138""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Delta of Venus"", ""name"": ""Actor 3 in Delta of Venus""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Delta of Venus"", ""name"": ""Actor 1 in Delta of Venus""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Delta of Venus"", ""name"": ""Actor 2 in Delta of Venus""}]","[""http://dbpedia.org/resource/Genre1_Delta of Venus"", ""http://dbpedia.org/resource/Genre2_Delta of Venus"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q2700146"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2700147"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1307,Carmen Miranda: Bananas Is My Business (1994),http://dbpedia.org/resource/Carmen_Miranda:_Bananas_Is_My_Business,Q320624,"[{""uri"": ""http://dbpedia.org/resource/Director1_Carmen Miranda: Bananas Is My Business"", ""name"": ""Director 1 of Carmen Miranda: Bananas Is My Business""}, {""uri"": ""http://www.wikidata.org/entity/Q320625"", ""name"": ""Director A of Q320624""}, {""uri"": ""http://dbpedia.org/resource/Director2_Carmen Miranda: Bananas Is My Business"", ""name"": ""Director 2 of Carmen Miranda: Bananas Is My Business""}, {""uri"": ""http://www.wikidata.org/entity/Q320626"", ""name"": ""Director B of Q320624""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Carmen Miranda: Bananas Is My Business"", ""name"": ""Actor 3 in Carmen Miranda: Bananas Is My Business""}, {""uri"": ""http://www.wikidata.org/entity/Q320627"", ""name"": ""Actor A in Q320624""}, {""uri"": ""http://www.wikidata.org/entity/Q320629"", ""name"": ""Actor C in Q320624""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Carmen Miranda: Bananas Is My Business"", ""name"": ""Actor 1 in Carmen Miranda: Bananas Is My Business""}, {""uri"": ""http://www.wikidata.org/entity/Q320628"", ""name"": ""Actor B in Q320624""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Carmen Miranda: Bananas Is My Business"", ""name"": ""Actor 2 in Carmen Miranda: Bananas Is My Business""}]","[""http://dbpedia.org/resource/Genre1_Carmen Miranda: Bananas Is My Business"", ""http://dbpedia.org/resource/Genre2_Carmen Miranda: Bananas Is My Business"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q320632"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q320633"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1308,Babyfever (1994),http://dbpedia.org/resource/Babyfever,Q8533850,"[{""uri"": ""http://dbpedia.org/resource/Director2_Babyfever"", ""name"": ""Director 2 of Babyfever""}, {""uri"": ""http://www.wikidata.org/entity/Q8533852"", ""name"": ""Director B of Q8533850""}, {""uri"": ""http://dbpedia.org/resource/Director1_Babyfever"", ""name"": ""Director 1 of Babyfever""}, {""uri"": ""http://www.wikidata.org/entity/Q8533851"", ""name"": ""Director A of Q8533850""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Babyfever"", ""name"": ""Actor 1 in Babyfever""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Babyfever"", ""name"": ""Actor 2 in Babyfever""}, {""uri"": ""http://www.wikidata.org/entity/Q8533853"", ""name"": ""Actor A in Q8533850""}, {""uri"": ""http://www.wikidata.org/entity/Q8533854"", ""name"": ""Actor B in Q8533850""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Babyfever"", ""name"": ""Actor 3 in Babyfever""}, {""uri"": ""http://www.wikidata.org/entity/Q8533855"", ""name"": ""Actor C in Q8533850""}]","[""Drama"", ""Action"", ""http://dbpedia.org/resource/Genre2_Babyfever"", ""http://dbpedia.org/resource/Genre1_Babyfever""]","[{""uri"": ""http://www.wikidata.org/entity/Q8533858"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8533859"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1309,"Very Natural Thing, A (1974)","http://dbpedia.org/resource/Very_Natural_Thing,_A",Q6596745,"[{""uri"": ""http://www.wikidata.org/entity/Q6596746"", ""name"": ""Director A of Q6596745""}, {""uri"": ""http://www.wikidata.org/entity/Q6596747"", ""name"": ""Director B of Q6596745""}, {""uri"": ""http://dbpedia.org/resource/Director1_Very Natural Thing, A"", ""name"": ""Director 1 of Very Natural Thing, A""}, {""uri"": ""http://dbpedia.org/resource/Director2_Very Natural Thing, A"", ""name"": ""Director 2 of Very Natural Thing, A""}]","[{""uri"": ""http://www.wikidata.org/entity/Q6596748"", ""name"": ""Actor A in Q6596745""}, {""uri"": ""http://www.wikidata.org/entity/Q6596749"", ""name"": ""Actor B in Q6596745""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Very Natural Thing, A"", ""name"": ""Actor 3 in Very Natural Thing, A""}, {""uri"": ""http://www.wikidata.org/entity/Q6596750"", ""name"": ""Actor C in Q6596745""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Very Natural Thing, A"", ""name"": ""Actor 2 in Very Natural Thing, A""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Very Natural Thing, A"", ""name"": ""Actor 1 in Very Natural Thing, A""}]","[""http://dbpedia.org/resource/Genre1_Very Natural Thing, A"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Very Natural Thing, A""]","[{""uri"": ""http://www.wikidata.org/entity/Q6596753"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q6596754"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1310,"Walk in the Sun, A (1945)","http://dbpedia.org/resource/Walk_in_the_Sun,_A",Q630693,"[{""uri"": ""http://www.wikidata.org/entity/Q630695"", ""name"": ""Director B of Q630693""}, {""uri"": ""http://dbpedia.org/resource/Director2_Walk in the Sun, A"", ""name"": ""Director 2 of Walk in the Sun, A""}, {""uri"": ""http://www.wikidata.org/entity/Q630694"", ""name"": ""Director A of Q630693""}, {""uri"": ""http://dbpedia.org/resource/Director1_Walk in the Sun, A"", ""name"": ""Director 1 of Walk in the Sun, A""}]","[{""uri"": ""http://www.wikidata.org/entity/Q630696"", ""name"": ""Actor A in Q630693""}, {""uri"": ""http://www.wikidata.org/entity/Q630697"", ""name"": ""Actor B in Q630693""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Walk in the Sun, A"", ""name"": ""Actor 2 in Walk in the Sun, A""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Walk in the Sun, A"", ""name"": ""Actor 3 in Walk in the Sun, A""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Walk in the Sun, A"", ""name"": ""Actor 1 in Walk in the Sun, A""}, {""uri"": ""http://www.wikidata.org/entity/Q630698"", ""name"": ""Actor C in Q630693""}]","[""http://dbpedia.org/resource/Genre2_Walk in the Sun, A"", ""Action"", ""http://dbpedia.org/resource/Genre1_Walk in the Sun, A"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q630701"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q630702"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1311,Waiting to Exhale (1995),http://dbpedia.org/resource/Waiting_to_Exhale,Q9197833,"[{""uri"": ""http://www.wikidata.org/entity/Q9197835"", ""name"": ""Director B of Q9197833""}, {""uri"": ""http://dbpedia.org/resource/Director2_Waiting to Exhale"", ""name"": ""Director 2 of Waiting to Exhale""}, {""uri"": ""http://www.wikidata.org/entity/Q9197834"", ""name"": ""Director A of Q9197833""}, {""uri"": ""http://dbpedia.org/resource/Director1_Waiting to Exhale"", ""name"": ""Director 1 of Waiting to Exhale""}]","[{""uri"": ""http://www.wikidata.org/entity/Q9197838"", ""name"": ""Actor C in Q9197833""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Waiting to Exhale"", ""name"": ""Actor 1 in Waiting to Exhale""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Waiting to Exhale"", ""name"": ""Actor 2 in Waiting to Exhale""}, {""uri"": ""http://www.wikidata.org/entity/Q9197837"", ""name"": ""Actor B in Q9197833""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Waiting to Exhale"", ""name"": ""Actor 3 in Waiting to Exhale""}, {""uri"": ""http://www.wikidata.org/entity/Q9197836"", ""name"": ""Actor A in Q9197833""}]","[""http://dbpedia.org/resource/Genre2_Waiting to Exhale"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_Waiting to Exhale""]","[{""uri"": ""http://www.wikidata.org/entity/Q9197841"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9197842"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
1312,"Pompatus of Love, The (1996)","http://dbpedia.org/resource/Pompatus_of_Love,_The",Q8876095,"[{""uri"": ""http://dbpedia.org/resource/Director2_Pompatus of Love, The"", ""name"": ""Director 2 of Pompatus of Love, The""}, {""uri"": ""http://www.wikidata.org/entity/Q8876097"", ""name"": ""Director B of Q8876095""}, {""uri"": ""http://www.wikidata.org/entity/Q8876096"", ""name"": ""Director A of Q8876095""}, {""uri"": ""http://dbpedia.org/resource/Director1_Pompatus of Love, The"", ""name"": ""Director 1 of Pompatus of Love, The""}]","[{""uri"": ""http://www.wikidata.org/entity/Q8876098"", ""name"": ""Actor A in Q8876095""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Pompatus of Love, The"", ""name"": ""Actor 1 in Pompatus of Love, The""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Pompatus of Love, The"", ""name"": ""Actor 3 in Pompatus of Love, The""}, {""uri"": ""http://www.wikidata.org/entity/Q8876100"", ""name"": ""Actor C in Q8876095""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Pompatus of Love, The"", ""name"": ""Actor 2 in Pompatus of Love, The""}, {""uri"": ""http://www.wikidata.org/entity/Q8876099"", ""name"": ""Actor B in Q8876095""}]","[""http://dbpedia.org/resource/Genre2_Pompatus of Love, The"", ""Action"", ""http://dbpedia.org/resource/Genre1_Pompatus of Love, The"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q8876103"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8876104"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
